Invoice_id,Cust_id,Txn_date,Product_Sub_category,Product_Category,Qty,Rate,Tax,Total_Amt,Store_type
43469248603,268444,2017-06-01,Mens,Clothing,2,403,84.63,890.63,Brick and Mortar
24942704326,268444,2017-10-07,Furnishing,Home and kitchen,1,1298,136.29,1434.29,Brick and Mortar
8003753105,268444,2018-06-10,Mens,Bags,2,573,120.33,1266.33,e-Shop
23557461747,268445,2016-07-18,Kids,Books,2,257,53.97,567.97,Brick and Mortar
67068178287,268445,2016-07-29,Fiction,Books,1,1342,140.91,1482.91,e-Shop
73420089833,268445,2017-06-11,Women,Bags,2,1193,250.53,2636.53,Brick and Mortar
45696783431,268445,2017-12-08,Home Decoratives,Home and kitchen,1,1359,142.695,1501.695,TeleShop
81786113732,268445,2018-10-16,DIY,Books,4,425,178.5,1878.5,Brick and Mortar
54423398469,268447,2016-03-05,Bedding and Towels,Home and kitchen,3,745,234.675,2469.675,e-Shop
54265083960,268447,2017-02-24,Computers,Electronics,1,564,59.22,623.22,Brick and Mortar
42776379061,268447,2017-05-06,Furnishing,Home and kitchen,2,296,62.16,654.16,TeleShop
86339422638,268447,2017-12-31,Women,Bags,1,238,24.99,262.99,Brick and Mortar
50093131361,268447,2018-03-05,Cameras,Electronics,5,879,461.475,4856.475,TeleShop
81458995048,268447,2018-08-26,Non-fiction,Books,1,850,89.25,939.25,e-Shop
83963890410,268449,2016-07-31,Academic,Books,3,1010,318.15,3348.15,Brick and Mortar
67196947084,268449,2017-07-23,DIY,Books,4,1314,551.88,5807.88,TeleShop
33952003562,268449,2018-06-16,Mens,Bags,4,242,101.64,1069.64,Brick and Mortar
89470983560,268450,2017-09-17,Kids,Books,3,717,225.855,2376.855,Brick and Mortar
43814943294,268450,2017-11-06,Mobiles,Electronics,4,992,416.64,4384.64,Brick and Mortar
474391737,268453,2016-08-09,Fiction,Books,2,856,179.76,1891.76,Brick and Mortar
5284309749,268453,2017-11-25,Kids,Footwear,1,112,11.76,123.76,Brick and Mortar
42031115077,268453,2018-10-02,Mobiles,Electronics,1,966,101.43,1067.43,e-Shop
11254489463,268456,2017-10-15,DIY,Books,5,676,354.9,3734.9,Brick and Mortar
91657993381,268456,2018-04-07,Women,Clothing,3,531,167.265,1760.265,e-Shop
47303097322,268456,2018-04-10,Kids,Books,1,1159,121.695,1280.695,e-Shop
32673378480,268457,2017-03-31,Kids,Books,5,1480,777.0,8177.0,TeleShop
24700869618,268457,2018-06-11,Kids,Footwear,4,807,338.94,3566.94,e-Shop
99018582138,268457,2018-06-30,Mens,Footwear,5,920,483.0,5083.0,Brick and Mortar
84098842565,268458,2016-07-11,Electric appliances,Home and kitchen,2,533,111.93,1177.93,e-Shop
78791482221,268458,2017-03-16,Personal Appliances,Electronics,1,1239,130.095,1369.095,Brick and Mortar
52342659186,268458,2017-08-09,Computers,Electronics,2,1361,285.81,3007.81,Brick and Mortar
87450823654,268458,2017-11-02,Kids,Clothing,4,777,326.34,3434.34,e-Shop
25601292314,268458,2018-03-11,Electric appliances,Home and kitchen,2,1149,241.29,2539.29,TeleShop
16778590550,268460,2016-06-30,Kids,Clothing,1,802,84.21,886.21,e-Shop
40891563738,268461,2016-06-12,Furnishing,Home and kitchen,4,1414,593.88,6249.88,Brick and Mortar
20300722635,268461,2016-07-06,Personal Appliances,Electronics,2,425,89.25,939.25,Brick and Mortar
69477518536,268461,2016-12-08,Women,Clothing,4,939,394.38,4150.38,Brick and Mortar
11646855377,268461,2017-05-23,Women,Clothing,2,684,143.64,1511.64,TeleShop
75057290076,268461,2018-03-27,Fiction,Books,4,1007,422.94,4450.94,Brick and Mortar
2701488108,268464,2017-01-18,Kids,Clothing,3,1277,402.255,4233.255,e-Shop
64576973426,268464,2018-01-28,Mobiles,Electronics,1,465,48.825,513.825,e-Shop
81467603099,268464,2018-04-15,Academic,Books,1,900,94.5,994.5,e-Shop
13712428324,268467,2016-01-26,Audio and video,Electronics,1,1195,125.475,1320.475,e-Shop
37453655286,268467,2016-03-31,Personal Appliances,Electronics,1,571,59.955,630.955,Brick and Mortar
95579712156,268467,2016-05-12,Home Decoratives,Home and kitchen,3,1099,346.185,3643.185,Brick and Mortar
34500649719,268467,2017-07-31,Women,Bags,4,94,39.48,415.48,Brick and Mortar
82502567848,268467,2017-08-11,Academic,Books,3,1169,368.235,3875.235,e-Shop
91422487907,268467,2018-08-09,Non-fiction,Books,1,1404,147.42,1551.42,e-Shop
60031078072,268468,2017-08-25,Home Decoratives,Home and kitchen,5,700,367.5,3867.5,e-Shop
6113948687,268468,2018-10-06,Furnishing,Home and kitchen,4,476,199.92,2103.92,TeleShop
3366298213,268469,2016-02-08,Computers,Electronics,3,568,178.92,1882.92,e-Shop
20902515518,268469,2016-05-03,Non-fiction,Books,1,524,55.02,579.02,e-Shop
24419339570,268470,2017-04-25,Non-fiction,Books,5,343,180.075,1895.075,Brick and Mortar
1399015653,268470,2018-01-17,Electric appliances,Home and kitchen,5,420,220.5,2320.5,TeleShop
66726705103,268470,2018-12-02,Mens,Footwear,3,468,147.42,1551.42,Brick and Mortar
46657543848,268472,2016-05-03,Mens,Bags,4,93,39.06,411.06,Brick and Mortar
57250412491,268472,2017-04-23,Furnishing,Home and kitchen,4,342,143.64,1511.64,TeleShop
76818385508,268472,2017-06-24,Kids,Books,1,1254,131.67,1385.67,e-Shop
60530380334,268473,2016-12-05,Mens,Footwear,2,981,206.01,2168.01,TeleShop
29784068770,268473,2017-09-27,Mens,Clothing,5,955,501.375,5276.375,TeleShop
38967780297,268473,2017-10-19,Audio and video,Electronics,3,297,93.555,984.555,TeleShop
64959303799,268476,2016-03-24,Computers,Electronics,2,1168,245.28,2581.28,TeleShop
78090784909,268476,2016-06-25,Bedding and Towels,Home and kitchen,1,1153,121.065,1274.065,e-Shop
60195474211,268476,2016-11-13,Academic,Books,2,326,68.46,720.46,e-Shop
79146079533,268476,2018-12-07,Fiction,Books,5,915,480.375,5055.375,TeleShop
63775695661,268477,2016-05-24,Kids,Footwear,3,783,246.645,2595.645,TeleShop
69759389510,268477,2016-10-25,Kids,Clothing,5,1374,721.35,7591.35,e-Shop
14290997217,268477,2018-01-03,Furnishing,Home and kitchen,2,170,35.7,375.7,e-Shop
75540284027,268478,2016-07-29,Bedding and Towels,Home and kitchen,5,477,250.425,2635.425,Brick and Mortar
20200869125,268478,2017-01-06,Kids,Books,1,405,42.525,447.525,Brick and Mortar
73326686201,268478,2018-03-08,Kids,Footwear,4,809,339.78,3575.78,TeleShop
23369831920,268478,2018-08-11,Kids,Clothing,1,1354,142.17,1496.17,e-Shop
48867492708,268479,2016-04-24,Kids,Footwear,1,1018,106.89,1124.89,e-Shop
23682042594,268479,2016-05-09,Bedding and Towels,Home and kitchen,5,874,458.85,4828.85,e-Shop
40800404578,268479,2017-06-23,Cameras,Electronics,5,1468,770.7,8110.7,e-Shop
94962616292,268479,2017-09-11,Bedding and Towels,Home and kitchen,2,901,189.21,1991.21,e-Shop
11767056782,268479,2018-11-03,Computers,Electronics,3,1290,406.35,4276.35,Brick and Mortar
72390893036,268480,2018-06-27,Mens,Bags,2,135,28.35,298.35,e-Shop
13099444177,268480,2018-07-15,Women,Bags,5,460,241.5,2541.5,Brick and Mortar
77290177333,268481,2016-03-25,Mens,Bags,5,1467,770.175,8105.175,TeleShop
60222247799,268481,2016-06-13,DIY,Books,2,1446,303.66,3195.66,TeleShop
66274283712,268481,2017-11-03,Electric appliances,Home and kitchen,2,727,152.67,1606.67,Brick and Mortar
18647938468,268481,2018-03-26,Audio and video,Electronics,3,899,283.185,2980.185,e-Shop
63595805526,268481,2018-11-30,Bedding and Towels,Home and kitchen,3,377,118.755,1249.755,Brick and Mortar
77709396506,268482,2016-02-16,Electric appliances,Home and kitchen,4,783,328.86,3460.86,e-Shop
12413269983,268482,2017-06-21,Mens,Footwear,4,1421,596.82,6280.82,TeleShop
15803069358,268483,2016-02-14,Audio and video,Electronics,4,904,379.68,3995.68,e-Shop
99465264531,268484,2016-01-31,Women,Clothing,5,1060,556.5,5856.5,Brick and Mortar
50703343959,268484,2016-11-28,Non-fiction,Books,4,687,288.54,3036.54,e-Shop
12472367780,268484,2016-11-28,Women,Bags,1,592,62.16,654.16,e-Shop
32099680200,268484,2016-12-05,Women,Bags,1,348,36.54,384.54,e-Shop
15522218685,268484,2017-06-20,Mens,Bags,4,651,273.42,2877.42,Brick and Mortar
12229728995,268484,2017-11-11,Personal Appliances,Electronics,2,835,175.35,1845.35,e-Shop
36201034909,268484,2018-10-01,Kids,Books,3,478,150.57,1584.57,TeleShop
41300299853,268485,2016-08-28,Home Decoratives,Home and kitchen,1,1285,134.925,1419.925,e-Shop
19108227475,268486,2016-04-27,Kids,Footwear,3,325,102.375,1077.375,e-Shop
4298120400,268486,2016-07-07,Computers,Electronics,5,526,276.15,2906.15,Brick and Mortar
40121368135,268486,2017-02-02,Home Decoratives,Home and kitchen,2,887,186.27,1960.27,e-Shop
71904687158,268486,2017-04-15,Academic,Books,3,1320,415.8,4375.8,e-Shop
71536054264,268486,2017-10-18,Mobiles,Electronics,4,310,130.2,1370.2,TeleShop
48746861264,268486,2018-08-10,DIY,Books,2,1092,229.32,2413.32,e-Shop
30697451045,268486,2018-09-14,Kids,Books,3,714,224.91,2366.91,e-Shop
89285035990,268487,2016-02-02,Mens,Clothing,4,850,357.0,3757.0,e-Shop
2174946764,268487,2016-06-12,Kids,Books,2,1096,230.16,2422.16,Brick and Mortar
99165167802,268487,2017-05-20,Kids,Books,5,487,255.675,2690.675,Brick and Mortar
63114610255,268488,2016-05-08,Cameras,Electronics,5,1475,774.375,8149.375,Brick and Mortar
8174577217,268488,2016-10-27,Women,Clothing,5,506,265.65,2795.65,Brick and Mortar
7255475213,268488,2017-04-20,Cameras,Electronics,5,158,82.95,872.95,Brick and Mortar
3576694813,268489,2017-06-17,Mens,Footwear,1,858,90.09,948.09,Brick and Mortar
37449004532,268490,2016-11-03,Fiction,Books,4,1244,522.48,5498.48,e-Shop
38053958046,268490,2017-09-26,Academic,Books,4,537,225.54,2373.54,e-Shop
36801262185,268490,2017-12-30,Mens,Clothing,3,230,72.45,762.45,e-Shop
88103826123,268490,2018-03-19,Kids,Clothing,5,804,422.1,4442.1,TeleShop
51100021562,268491,2016-10-20,Kids,Books,2,1077,226.17,2380.17,e-Shop
2390580555,268492,2016-01-26,Mens,Bags,1,999,104.895,1103.895,TeleShop
80195267228,268492,2016-03-06,Mens,Bags,2,781,164.01,1726.01,e-Shop
90668191207,268492,2016-12-05,Electric appliances,Home and kitchen,4,135,56.7,596.7,TeleShop
99338189161,268492,2017-02-26,Personal Appliances,Electronics,1,1388,145.74,1533.74,e-Shop
28092587458,268492,2018-06-24,Furnishing,Home and kitchen,1,165,17.325,182.325,e-Shop
97503659941,268492,2018-07-20,Fiction,Books,1,1427,149.835,1576.835,Brick and Mortar
42276365825,268492,2018-08-21,Kids,Clothing,4,1392,584.64,6152.64,e-Shop
40526198848,268493,2016-11-06,Home Decoratives,Home and kitchen,3,1392,438.48,4614.48,e-Shop
59749601274,268493,2017-01-03,Mens,Bags,2,420,88.2,928.2,Brick and Mortar
32476548741,268493,2017-07-07,Kids,Footwear,5,507,266.175,2801.175,Brick and Mortar
27510871366,268493,2018-01-18,Bedding and Towels,Home and kitchen,2,171,35.91,377.91,e-Shop
60287778555,268493,2018-03-15,Computers,Electronics,3,357,112.455,1183.455,TeleShop
74019693790,268494,2017-10-09,Mens,Footwear,4,435,182.7,1922.7,e-Shop
74070493678,268494,2018-07-15,Mens,Footwear,1,431,45.255,476.255,e-Shop
58800344901,268494,2018-12-18,Audio and video,Electronics,3,96,30.24,318.24,Brick and Mortar
71400928099,268494,2018-12-25,Kids,Clothing,4,1361,571.62,6015.62,TeleShop
19314193069,268495,2017-07-22,Home Decoratives,Home and kitchen,5,1112,583.8,6143.8,e-Shop
83297713218,268495,2017-09-14,Women,Bags,5,669,351.225,3696.225,Brick and Mortar
76645247486,268495,2018-01-27,Personal Appliances,Electronics,3,1373,432.495,4551.495,TeleShop
26586803739,268497,2016-04-08,Audio and video,Electronics,2,502,105.42,1109.42,TeleShop
68058488867,268497,2018-04-25,Kids,Clothing,5,573,300.825,3165.825,e-Shop
25691661198,268497,2018-10-18,Cameras,Electronics,4,1170,491.4,5171.4,e-Shop
36102750103,268498,2017-03-05,Women,Clothing,1,780,81.9,861.9,e-Shop
81627532849,268498,2018-01-29,Bedding and Towels,Home and kitchen,2,1279,268.59,2826.59,e-Shop
2468632151,268498,2018-07-01,Women,Clothing,3,664,209.16,2201.16,Brick and Mortar
39809399928,268500,2017-05-18,Mens,Clothing,5,1122,589.05,6199.05,Brick and Mortar
92809355884,268500,2017-12-06,Fiction,Books,2,130,27.3,287.3,e-Shop
24602902933,268500,2017-12-25,Furnishing,Home and kitchen,5,430,225.75,2375.75,e-Shop
61047246646,268500,2018-09-28,Academic,Books,1,1103,115.815,1218.815,e-Shop
19870590120,268501,2018-05-30,Women,Clothing,4,1137,477.54,5025.54,Brick and Mortar
84739583112,268501,2018-07-22,Kids,Books,1,254,26.67,280.67,e-Shop
84896805073,268501,2018-10-28,Mens,Footwear,3,1492,469.98,4945.98,TeleShop
203539646,268501,2018-12-05,Women,Bags,1,321,33.705,354.705,e-Shop
86333887296,268502,2016-03-20,Fiction,Books,1,1264,132.72,1396.72,Brick and Mortar
82135509325,268502,2016-04-22,Mens,Bags,3,1039,327.285,3444.285,Brick and Mortar
29491054822,268502,2016-05-26,Audio and video,Electronics,2,379,79.59,837.59,e-Shop
67200659884,268502,2017-08-09,Kids,Clothing,4,1228,515.76,5427.76,e-Shop
19551189990,268502,2017-09-29,Kids,Footwear,4,408,171.36,1803.36,e-Shop
1583849791,268502,2017-10-12,Kids,Clothing,3,468,147.42,1551.42,Brick and Mortar
97374588809,268502,2017-11-11,Kids,Footwear,4,229,96.18,1012.18,TeleShop
55148052870,268502,2018-01-11,Kids,Footwear,4,556,233.52,2457.52,e-Shop
8066372693,268504,2016-07-19,Academic,Books,4,472,198.24,2086.24,e-Shop
81844902828,268504,2017-06-08,Personal Appliances,Electronics,5,521,273.525,2878.525,Brick and Mortar
26822716656,268504,2017-08-02,Women,Bags,1,576,60.48,636.48,TeleShop
23126594801,268504,2018-01-23,Computers,Electronics,2,902,189.42,1993.42,Brick and Mortar
97822067703,268504,2018-07-20,Mens,Footwear,3,435,137.025,1442.025,e-Shop
49466845254,268504,2018-07-22,Women,Bags,2,456,95.76,1007.76,Brick and Mortar
92066079926,268504,2018-12-23,Non-fiction,Books,4,913,383.46,4035.46,Brick and Mortar
35553024400,268505,2016-04-11,Women,Clothing,1,288,30.24,318.24,e-Shop
74824715679,268505,2017-09-10,DIY,Books,2,1272,267.12,2811.12,e-Shop
32936289362,268505,2018-06-06,Mens,Bags,1,994,104.37,1098.37,Brick and Mortar
43909846770,268506,2016-02-20,Kids,Books,1,924,97.02,1021.02,e-Shop
95539529183,268506,2016-12-15,Women,Clothing,4,1119,469.98,4945.98,e-Shop
80828136651,268506,2017-09-30,Audio and video,Electronics,2,494,103.74,1091.74,TeleShop
69730643231,268506,2017-11-09,Audio and video,Electronics,2,194,40.74,428.74,e-Shop
46542233363,268506,2018-04-15,Mens,Bags,1,530,55.65,585.65,TeleShop
80328976932,268509,2016-12-25,Kids,Books,5,99,51.975,546.975,TeleShop
35945707505,268509,2017-02-11,Kids,Footwear,1,461,48.405,509.405,Brick and Mortar
31995208412,268509,2018-01-08,Mens,Clothing,5,938,492.45,5182.45,TeleShop
89539931184,268509,2018-11-18,Electric appliances,Home and kitchen,3,1083,341.145,3590.145,e-Shop
70604580354,268510,2018-03-29,Kids,Clothing,1,272,28.56,300.56,TeleShop
92311233441,268510,2018-07-24,Mens,Clothing,1,208,21.84,229.84,e-Shop
99322308119,268510,2018-12-21,DIY,Books,2,249,52.29,550.29,e-Shop
97870111073,268512,2016-05-23,Computers,Electronics,2,268,56.28,592.28,e-Shop
82498067794,268512,2016-09-13,Fiction,Books,3,390,122.85,1292.85,Brick and Mortar
63266309136,268512,2016-09-15,Personal Appliances,Electronics,1,1282,134.61,1416.61,e-Shop
73752690835,268512,2017-01-15,Non-fiction,Books,3,669,210.735,2217.735,Brick and Mortar
19717873362,268512,2017-10-23,Women,Clothing,2,392,82.32,866.32,Brick and Mortar
4049471206,268512,2018-03-13,Kids,Books,4,1188,498.96,5250.96,TeleShop
29548338042,268513,2016-09-02,Women,Footwear,3,287,90.405,951.405,Brick and Mortar
44374436499,268513,2017-08-28,DIY,Books,3,281,88.515,931.515,Brick and Mortar
34506323332,268513,2017-10-28,Women,Footwear,1,1393,146.265,1539.265,e-Shop
70295802814,268513,2018-04-22,Mens,Clothing,1,268,28.14,296.14,TeleShop
59359220906,268514,2016-01-10,Mens,Bags,2,1073,225.33,2371.33,e-Shop
53218301514,268514,2018-02-10,Mens,Bags,3,842,265.23,2791.23,TeleShop
70973811190,268514,2018-08-17,Audio and video,Electronics,1,782,82.11,864.11,Brick and Mortar
79977902094,268514,2018-12-04,Kids,Clothing,3,1285,404.775,4259.775,TeleShop
69716949497,268515,2016-06-03,Personal Appliances,Electronics,5,823,432.075,4547.075,e-Shop
60777336964,268515,2016-06-08,Bedding and Towels,Home and kitchen,2,1091,229.11,2411.11,e-Shop
24482750334,268515,2016-07-14,Women,Bags,5,834,437.85,4607.85,Brick and Mortar
33817043623,268515,2016-08-30,Furnishing,Home and kitchen,3,1063,334.845,3523.845,Brick and Mortar
42398119703,268515,2018-09-22,Kids,Clothing,2,140,29.4,309.4,TeleShop
29613986037,268515,2018-10-27,Kids,Clothing,3,881,277.515,2920.515,Brick and Mortar
68650938701,268516,2016-08-16,Bedding and Towels,Home and kitchen,5,325,170.625,1795.625,Brick and Mortar
99836238316,268516,2016-11-10,Women,Bags,1,1333,139.965,1472.965,e-Shop
27976031065,268516,2018-01-27,Kids,Footwear,4,112,47.04,495.04,Brick and Mortar
27292924622,268516,2018-04-29,Academic,Books,5,1355,711.375,7486.375,TeleShop
40760855337,268517,2016-03-31,Home Decoratives,Home and kitchen,5,503,264.075,2779.075,Brick and Mortar
27874512178,268518,2017-05-14,Computers,Electronics,5,1155,606.375,6381.375,Brick and Mortar
283833696,268521,2016-04-22,Home Decoratives,Home and kitchen,5,646,339.15,3569.15,TeleShop
60057467456,268521,2017-02-08,Bedding and Towels,Home and kitchen,2,775,162.75,1712.75,e-Shop
82923773065,268521,2018-03-04,Home Decoratives,Home and kitchen,1,669,70.245,739.245,Brick and Mortar
16279769443,268522,2016-02-13,DIY,Books,5,293,153.825,1618.825,Brick and Mortar
28375582993,268522,2016-06-23,Kids,Books,4,1041,437.22,4601.22,Brick and Mortar
85051887291,268522,2016-09-22,Furnishing,Home and kitchen,1,110,11.55,121.55,e-Shop
63742473911,268522,2017-09-02,Kids,Books,5,1434,752.85,7922.85,TeleShop
13667890829,268522,2018-02-19,Cameras,Electronics,2,1482,311.22,3275.22,Brick and Mortar
1563634628,268522,2018-08-28,Kids,Books,5,962,505.05,5315.05,Brick and Mortar
96027709435,268523,2016-03-19,Audio and video,Electronics,5,1384,726.6,7646.6,Brick and Mortar
18205723155,268523,2016-12-06,Bedding and Towels,Home and kitchen,3,1492,469.98,4945.98,e-Shop
95745579066,268523,2017-06-07,Mens,Footwear,4,615,258.3,2718.3,Brick and Mortar
37299117162,268523,2017-06-28,Kids,Books,3,96,30.24,318.24,Brick and Mortar
57262331706,268523,2017-08-23,Electric appliances,Home and kitchen,4,1476,619.92,6523.92,Brick and Mortar
22497882123,268523,2018-08-27,Mens,Footwear,2,1310,275.1,2895.1,Brick and Mortar
28089789206,268524,2016-11-22,Non-fiction,Books,1,190,19.95,209.95,e-Shop
96591948815,268524,2018-02-13,Non-fiction,Books,2,995,208.95,2198.95,Brick and Mortar
49033631235,268525,2017-05-18,Mens,Footwear,2,1157,242.97,2556.97,TeleShop
6260260423,268525,2018-12-19,Mobiles,Electronics,3,164,51.66,543.66,e-Shop
60794815665,268526,2016-09-28,Home Decoratives,Home and kitchen,3,929,292.635,3079.635,e-Shop
97643861480,268526,2017-12-05,DIY,Books,5,790,414.75,4364.75,Brick and Mortar
6775601148,268526,2018-01-10,Mobiles,Electronics,5,133,69.825,734.825,e-Shop
42225426391,268526,2018-01-26,Mens,Footwear,1,1220,128.1,1348.1,e-Shop
72683886355,268527,2017-03-24,Mobiles,Electronics,1,658,69.09,727.09,TeleShop
86842640792,268527,2018-08-31,Kids,Books,5,1307,686.175,7221.175,e-Shop
53006645803,268530,2017-03-03,Cameras,Electronics,2,843,177.03,1863.03,Brick and Mortar
29926173015,268530,2018-09-07,Personal Appliances,Electronics,1,672,70.56,742.56,TeleShop
67549947355,268532,2017-07-30,Fiction,Books,3,686,216.09,2274.09,e-Shop
36166289044,268533,2016-06-26,Bedding and Towels,Home and kitchen,4,907,380.94,4008.94,e-Shop
10470957779,268533,2018-10-07,Women,Footwear,5,207,108.675,1143.675,e-Shop
6825836521,268533,2018-10-18,DIY,Books,3,1340,422.1,4442.1,Brick and Mortar
34786251522,268534,2016-09-08,Mens,Footwear,5,893,468.825,4933.825,e-Shop
47047669834,268534,2018-08-14,Academic,Books,2,1471,308.91,3250.91,TeleShop
79508049832,268534,2018-12-09,Mens,Footwear,5,74,38.85,408.85,e-Shop
58484981567,268535,2016-04-13,Mobiles,Electronics,4,1033,433.86,4565.86,e-Shop
66266003595,268535,2016-07-11,Audio and video,Electronics,5,99,51.975,546.975,Brick and Mortar
84279826650,268535,2017-11-15,Non-fiction,Books,1,413,43.365,456.365,Brick and Mortar
2936843476,268535,2017-11-30,Women,Clothing,3,360,113.4,1193.4,Brick and Mortar
66014159342,268535,2018-09-03,Mens,Bags,3,370,116.55,1226.55,e-Shop
11636789265,268536,2017-03-19,Mens,Footwear,2,215,45.15,475.15,TeleShop
41775158629,268536,2018-05-31,Computers,Electronics,1,562,59.01,621.01,e-Shop
32616134209,268536,2018-10-27,Kids,Footwear,5,287,150.675,1585.675,e-Shop
28743780793,268538,2016-03-24,Personal Appliances,Electronics,5,1431,751.275,7906.275,e-Shop
26364529024,268538,2016-07-16,Audio and video,Electronics,5,1336,701.4,7381.4,Brick and Mortar
20458160974,268538,2017-07-12,Women,Clothing,5,653,342.825,3607.825,e-Shop
30636748075,268538,2018-01-04,Mens,Footwear,1,595,62.475,657.475,Brick and Mortar
53432211581,268538,2018-12-24,Personal Appliances,Electronics,1,636,66.78,702.78,e-Shop
8076382398,268540,2017-06-01,Personal Appliances,Electronics,1,581,61.005,642.005,TeleShop
18208396283,268540,2017-07-11,Mens,Clothing,4,128,53.76,565.76,Brick and Mortar
77612727219,268540,2017-09-19,Kids,Clothing,2,1290,270.9,2850.9,TeleShop
13556417551,268540,2018-03-09,Kids,Clothing,4,1359,570.78,6006.78,Brick and Mortar
68158806885,268543,2016-02-24,Computers,Electronics,1,1351,141.855,1492.855,Brick and Mortar
80211742383,268543,2016-04-09,Non-fiction,Books,5,921,483.525,5088.525,TeleShop
53784234797,268543,2016-06-30,Non-fiction,Books,1,202,21.21,223.21,Brick and Mortar
67012275530,268543,2016-07-31,Fiction,Books,1,941,98.805,1039.805,e-Shop
15932701783,268543,2016-12-02,Cameras,Electronics,5,843,442.575,4657.575,TeleShop
81301309596,268543,2017-04-23,Cameras,Electronics,4,1422,597.24,6285.24,TeleShop
48853898733,268543,2017-06-01,Mens,Clothing,3,565,177.975,1872.975,TeleShop
63357921399,268543,2018-04-26,Mens,Footwear,3,131,41.265,434.265,Brick and Mortar
53333376714,268544,2016-12-09,Kids,Books,3,1049,330.435,3477.435,Brick and Mortar
63077906180,268544,2017-12-22,Mens,Footwear,4,1201,504.42,5308.42,e-Shop
62006768244,268544,2018-01-12,Mobiles,Electronics,1,676,70.98,746.98,TeleShop
21904499602,268544,2018-01-15,Women,Clothing,5,1219,639.975,6734.975,e-Shop
20543957547,268544,2018-11-24,Non-fiction,Books,1,112,11.76,123.76,Brick and Mortar
74414706462,268545,2016-04-14,Mens,Clothing,5,473,248.325,2613.325,Brick and Mortar
36506434925,268545,2017-04-19,Mens,Footwear,5,268,140.7,1480.7,Brick and Mortar
62971400025,268545,2017-06-15,DIY,Books,2,1018,213.78,2249.78,TeleShop
62529692871,268545,2018-02-26,Bedding and Towels,Home and kitchen,3,1414,445.41,4687.41,e-Shop
45385565330,268545,2018-12-25,DIY,Books,1,81,8.505,89.505,e-Shop
55283987603,268546,2016-12-16,Mobiles,Electronics,3,960,302.4,3182.4,Brick and Mortar
51601124314,268546,2017-10-06,Kids,Footwear,3,164,51.66,543.66,Brick and Mortar
73833461929,268546,2018-10-10,Electric appliances,Home and kitchen,4,255,107.1,1127.1,Brick and Mortar
56376564479,268548,2016-08-25,Kids,Footwear,4,299,125.58,1321.58,e-Shop
5084721998,268548,2017-07-17,Furnishing,Home and kitchen,5,308,161.7,1701.7,Brick and Mortar
84965638789,268548,2017-11-27,Kids,Clothing,4,1430,600.6,6320.6,Brick and Mortar
68224344618,268548,2018-05-04,Non-fiction,Books,2,515,108.15,1138.15,Brick and Mortar
82512261421,268548,2018-06-20,Fiction,Books,2,1135,238.35,2508.35,TeleShop
39114665837,268549,2016-04-27,DIY,Books,1,1296,136.08,1432.08,TeleShop
80339234227,268549,2016-09-25,Kids,Books,4,1000,420.0,4420.0,Brick and Mortar
86155086721,268549,2017-06-03,Women,Bags,1,947,99.435,1046.435,e-Shop
55264173809,268549,2018-01-08,Computers,Electronics,1,1085,113.925,1198.925,Brick and Mortar
64649532965,268550,2016-07-25,Non-fiction,Books,1,1316,138.18,1454.18,TeleShop
19226020019,268550,2017-12-20,Women,Clothing,1,1275,133.875,1408.875,Brick and Mortar
67779063215,268551,2016-02-06,Bedding and Towels,Home and kitchen,4,353,148.26,1560.26,e-Shop
1698625713,268551,2016-11-12,Kids,Clothing,4,350,147.0,1547.0,TeleShop
94660553323,268551,2017-12-16,Kids,Footwear,1,531,55.755,586.755,e-Shop
87999680823,268556,2018-07-05,Women,Bags,2,178,37.38,393.38,Brick and Mortar
18329796546,268557,2016-06-18,Women,Bags,1,1367,143.535,1510.535,Brick and Mortar
66388659809,268557,2018-07-21,Electric appliances,Home and kitchen,5,342,179.55,1889.55,Brick and Mortar
56048322201,268558,2016-05-12,Women,Clothing,3,929,292.635,3079.635,TeleShop
3062196410,268558,2017-02-10,Home Decoratives,Home and kitchen,4,441,185.22,1949.22,TeleShop
60488411526,268558,2017-08-05,Personal Appliances,Electronics,4,385,161.7,1701.7,Brick and Mortar
19474706905,268558,2017-11-05,Audio and video,Electronics,1,399,41.895,440.895,e-Shop
60978400705,268558,2018-02-02,DIY,Books,1,940,98.7,1038.7,TeleShop
28806878655,268560,2016-01-10,Personal Appliances,Electronics,4,1046,439.32,4623.32,TeleShop
6015452846,268560,2016-05-20,Fiction,Books,5,291,152.775,1607.775,TeleShop
95704004215,268560,2016-08-25,DIY,Books,1,1035,108.675,1143.675,Brick and Mortar
2924745336,268560,2018-05-24,Kids,Books,2,703,147.63,1553.63,TeleShop
89061505054,268562,2017-09-19,Mens,Bags,1,1355,142.275,1497.275,e-Shop
83179895251,268562,2017-09-30,Audio and video,Electronics,1,246,25.83,271.83,e-Shop
36659165878,268562,2017-10-21,Home Decoratives,Home and kitchen,4,1057,443.94,4671.94,TeleShop
30000954702,268562,2018-11-07,Home Decoratives,Home and kitchen,4,368,154.56,1626.56,TeleShop
63525282758,268565,2016-02-12,Mens,Footwear,2,435,91.35,961.35,Brick and Mortar
95432208195,268565,2016-05-19,Bedding and Towels,Home and kitchen,3,186,58.59,616.59,TeleShop
3464071042,268565,2016-12-24,DIY,Books,2,151,31.71,333.71,TeleShop
