Invoice_id,Cust_id,Txn_date,Product_Sub_category,Product_Category,Qty,Rate,Tax,Total_Amt,Store_type
25610418428,268015,2016-02-25,Non-fiction,Books,-1,-73,7.665,-80.665,Brick and Mortar
58793570564,268016,2018-03-08,Mens,Clothing,-5,-1270,666.75,-7016.75,e-Shop
64929273869,268017,2018-06-11,Kids,Books,-4,-1465,615.3,-6475.3,Brick and Mortar
19990737997,268021,2017-07-12,Kids,Books,-4,-1410,592.2,-6232.2,e-Shop
12502804900,268025,2018-01-16,Women,Clothing,-2,-1107,232.47,-2446.47,e-Shop
88167450510,268028,2016-08-11,Women,Bags,-5,-608,319.2,-3359.2,Brick and Mortar
20696559981,268033,2018-04-08,Bedding and Towels,Home and kitchen,-2,-1214,254.94,-2682.94,TeleShop
48701834085,268048,2017-06-15,Cameras,Electronics,-5,-251,131.775,-1386.775,Brick and Mortar
53354263776,268063,2018-10-15,Personal Appliances,Electronics,-5,-404,212.1,-2232.1,TeleShop
53354263776,268063,2018-10-23,Personal Appliances,Electronics,-5,-404,212.1,-2232.1,TeleShop
33468347680,268073,2018-12-30,Kids,Footwear,-1,-668,70.14,-738.14,Brick and Mortar
9559517402,268078,2016-11-24,Academic,Books,-3,-515,162.225,-1707.225,TeleShop
78481398784,268078,2017-05-23,Furnishing,Home and kitchen,-2,-505,106.05,-1116.05,Brick and Mortar
58857772193,268079,2016-12-04,Audio and video,Electronics,-2,-477,100.17,-1054.17,e-Shop
27469711690,268080,2018-09-16,DIY,Books,-4,-1395,585.9,-6165.9,TeleShop
84634445198,268081,2017-08-15,Bedding and Towels,Home and kitchen,-3,-675,212.625,-2237.625,TeleShop
38176320771,268086,2016-11-16,Home Decoratives,Home and kitchen,-4,-883,370.86,-3902.86,TeleShop
11485449093,268087,2018-01-17,Home Decoratives,Home and kitchen,-5,-1466,769.65,-8099.65,e-Shop
1300892127,268089,2017-06-10,Kids,Clothing,-1,-1354,142.17,-1496.17,Brick and Mortar
68117662262,268090,2017-10-23,Kids,Footwear,-2,-484,101.64,-1069.64,e-Shop
90114483354,268097,2016-01-31,Non-fiction,Books,-4,-1408,591.36,-6223.36,e-Shop
33104888370,268098,2018-10-24,Kids,Footwear,-4,-294,123.48,-1299.48,e-Shop
17419069064,268104,2018-12-22,Mens,Footwear,-5,-1170,614.25,-6464.25,e-Shop
48360187417,268108,2017-05-25,Women,Footwear,-5,-281,147.525,-1552.525,e-Shop
89585427732,268136,2016-07-03,Bedding and Towels,Home and kitchen,-2,-863,181.23,-1907.23,TeleShop
19393843786,268137,2017-05-12,Bedding and Towels,Home and kitchen,-5,-213,111.825,-1176.825,e-Shop
43178125715,268137,2018-04-27,Kids,Books,-4,-1381,580.02,-6104.02,Brick and Mortar
52544815429,268138,2017-02-18,Mens,Footwear,-4,-761,319.62,-3363.62,Brick and Mortar
34022183981,268139,2018-08-13,Computers,Electronics,-1,-1215,127.575,-1342.575,Brick and Mortar
10720099148,268144,2016-03-07,Audio and video,Electronics,-2,-115,24.15,-254.15,e-Shop
89622521036,268147,2016-05-30,Kids,Footwear,-3,-465,146.475,-1541.475,TeleShop
99268713598,268148,2018-10-20,Mobiles,Electronics,-2,-631,132.51,-1394.51,TeleShop
99268713598,268148,2018-10-21,Mobiles,Electronics,-2,-631,132.51,-1394.51,TeleShop
73828946197,268151,2018-08-18,Mens,Bags,-5,-275,144.375,-1519.375,TeleShop
25353683669,268160,2018-02-13,Home Decoratives,Home and kitchen,-5,-116,60.9,-640.9,Brick and Mortar
40677354698,268173,2018-08-10,Home Decoratives,Home and kitchen,-2,-730,153.3,-1613.3,e-Shop
6243938180,268179,2017-09-03,Academic,Books,-5,-863,453.075,-4768.075,Brick and Mortar
7130343916,268184,2018-06-21,Kids,Books,-1,-393,41.265,-434.265,TeleShop
36207517913,268199,2018-04-02,Kids,Books,-4,-327,137.34,-1445.34,e-Shop
77104234153,268204,2017-07-25,Women,Clothing,-1,-1205,126.525,-1331.525,Brick and Mortar
16997424349,268207,2016-02-11,Furnishing,Home and kitchen,-3,-372,117.18,-1233.18,Brick and Mortar
20350371496,268207,2016-06-19,Audio and video,Electronics,-2,-1100,231.0,-2431.0,e-Shop
31378350524,268207,2016-11-27,Cameras,Electronics,-3,-871,274.365,-2887.365,e-Shop
95076690710,268207,2017-02-23,Electric appliances,Home and kitchen,-4,-508,213.36,-2245.36,e-Shop
14715233388,268228,2017-01-23,Furnishing,Home and kitchen,-1,-464,48.72,-512.72,e-Shop
35281911913,268228,2017-10-04,Electric appliances,Home and kitchen,-3,-923,290.745,-3059.745,TeleShop
82217688080,268229,2017-02-16,Bedding and Towels,Home and kitchen,-2,-291,61.11,-643.11,e-Shop
89098638617,268231,2016-04-26,Women,Bags,-3,-224,70.56,-742.56,TeleShop
13691154784,268246,2017-03-03,Women,Footwear,-1,-1278,134.19,-1412.19,e-Shop
7576355995,268250,2018-03-01,Mens,Clothing,-5,-1409,739.725,-7784.725,Brick and Mortar
35538797655,268266,2017-06-17,DIY,Books,-3,-1254,395.01,-4157.01,Brick and Mortar
6059975909,268268,2016-12-21,Kids,Books,-1,-940,98.7,-1038.7,TeleShop
32652438349,268277,2016-07-06,Kids,Books,-5,-1222,641.55,-6751.55,TeleShop
52665853682,268284,2017-08-26,Kids,Books,-4,-153,64.26,-676.26,TeleShop
96874624280,268285,2018-07-14,Fiction,Books,-1,-1374,144.27,-1518.27,e-Shop
50221143808,268292,2017-08-21,Women,Footwear,-5,-546,286.65,-3016.65,Brick and Mortar
6690078492,268292,2018-01-04,Women,Footwear,-2,-187,39.27,-413.27,Brick and Mortar
89274306751,268302,2018-06-15,Kids,Books,-4,-1054,442.68,-4658.68,Brick and Mortar
75844046606,268305,2016-04-11,Non-fiction,Books,-1,-858,90.09,-948.09,TeleShop
85366092947,268305,2017-11-14,Kids,Footwear,-2,-1150,241.5,-2541.5,Brick and Mortar
76183800421,268305,2018-10-03,Mobiles,Electronics,-1,-187,19.635,-206.635,TeleShop
26636808054,268307,2016-10-19,Kids,Books,-2,-162,34.02,-358.02,Brick and Mortar
26636808054,268307,2016-10-23,Kids,Books,-2,-162,34.02,-358.02,Brick and Mortar
10013640089,268327,2017-05-20,Computers,Electronics,-2,-578,121.38,-1277.38,Brick and Mortar
13935695514,268328,2018-06-30,Kids,Books,-5,-506,265.65,-2795.65,Brick and Mortar
64863103574,268333,2018-05-17,Kids,Footwear,-5,-1160,609.0,-6409.0,Brick and Mortar
9545752689,268334,2017-11-23,DIY,Books,-4,-959,402.78,-4238.78,TeleShop
70839610577,268346,2016-06-23,Kids,Clothing,-3,-809,254.835,-2681.835,e-Shop
43150350263,268346,2018-09-12,DIY,Books,-3,-1391,438.165,-4611.165,TeleShop
99517583371,268347,2016-05-22,DIY,Books,-3,-953,300.195,-3159.195,e-Shop
61537464076,268354,2016-08-15,Electric appliances,Home and kitchen,-3,-764,240.66,-2532.66,e-Shop
42964360626,268354,2018-12-02,DIY,Books,-5,-289,151.725,-1596.725,Brick and Mortar
11632222690,268359,2017-12-04,DIY,Books,-5,-320,168.0,-1768.0,e-Shop
11146026763,268364,2018-09-13,Mobiles,Electronics,-3,-561,176.715,-1859.715,e-Shop
60909965340,268366,2017-03-02,Bedding and Towels,Home and kitchen,-5,-875,459.375,-4834.375,e-Shop
97917071902,268368,2017-11-11,Kids,Books,-4,-177,74.34,-782.34,e-Shop
33400653069,268368,2018-03-18,Kids,Footwear,-4,-1103,463.26,-4875.26,e-Shop
83169460082,268376,2018-09-16,Computers,Electronics,-2,-1050,220.5,-2320.5,TeleShop
19144933106,268377,2017-04-21,Home Decoratives,Home and kitchen,-4,-1235,518.7,-5458.7,TeleShop
90865978536,268385,2016-04-19,Women,Clothing,-5,-1405,737.625,-7762.625,e-Shop
13984264413,268391,2018-10-13,Academic,Books,-3,-282,88.83,-934.83,Brick and Mortar
23176812880,268392,2017-06-29,Fiction,Books,-1,-1464,153.72,-1617.72,e-Shop
85491543253,268393,2017-08-30,Mens,Clothing,-2,-365,76.65,-806.65,Brick and Mortar
89232425133,268394,2017-06-01,Electric appliances,Home and kitchen,-3,-595,187.425,-1972.425,e-Shop
89232425133,268394,2017-10-01,Electric appliances,Home and kitchen,-3,-595,187.425,-1972.425,e-Shop
60999173654,268395,2016-03-14,Women,Bags,-2,-741,155.61,-1637.61,TeleShop
16197868036,268408,2018-12-16,Women,Bags,-5,-210,110.25,-1160.25,Brick and Mortar
10233976543,268415,2016-02-22,Kids,Footwear,-5,-332,174.3,-1834.3,Brick and Mortar
89933782571,268418,2016-04-14,Non-fiction,Books,-1,-1294,135.87,-1429.87,e-Shop
18136996931,268418,2018-02-07,Women,Bags,-2,-240,50.4,-530.4,TeleShop
84797005831,268421,2017-01-10,Kids,Books,-5,-1178,618.45,-6508.45,e-Shop
72489925974,268424,2017-12-01,Mens,Bags,-5,-1409,739.725,-7784.725,TeleShop
19486717855,268430,2017-01-25,Cameras,Electronics,-1,-610,64.05,-674.05,e-Shop
30138186915,268436,2018-12-26,Kids,Clothing,-5,-842,442.05,-4652.05,e-Shop
95342769136,268438,2016-02-12,Kids,Clothing,-5,-1188,623.7,-6563.7,Brick and Mortar
5284309749,268453,2017-03-12,Kids,Footwear,-1,-112,11.76,-123.76,Brick and Mortar
40891563738,268461,2016-12-13,Furnishing,Home and kitchen,-4,-1414,593.88,-6249.88,Brick and Mortar
57250412491,268472,2017-04-25,Furnishing,Home and kitchen,-4,-342,143.64,-1511.64,TeleShop
23682042594,268479,2016-09-14,Bedding and Towels,Home and kitchen,-5,-874,458.85,-4828.85,e-Shop
60222247799,268481,2016-06-15,DIY,Books,-2,-1446,303.66,-3195.66,TeleShop
4298120400,268486,2016-07-13,Computers,Electronics,-5,-526,276.15,-2906.15,Brick and Mortar
30697451045,268486,2018-09-21,Kids,Books,-3,-714,224.91,-2366.91,e-Shop
2174946764,268487,2016-12-16,Kids,Books,-2,-1096,230.16,-2422.16,Brick and Mortar
38053958046,268490,2017-05-10,Academic,Books,-4,-537,225.54,-2373.54,e-Shop
38053958046,268490,2017-09-29,Academic,Books,-4,-537,225.54,-2373.54,e-Shop
36801262185,268490,2018-02-01,Mens,Clothing,-3,-230,72.45,-762.45,e-Shop
88103826123,268490,2018-03-24,Kids,Clothing,-5,-804,422.1,-4442.1,TeleShop
19314193069,268495,2017-07-27,Home Decoratives,Home and kitchen,-5,-1112,583.8,-6143.8,e-Shop
83297713218,268495,2017-09-18,Women,Bags,-5,-669,351.225,-3696.225,Brick and Mortar
84896805073,268501,2018-03-11,Mens,Footwear,-3,-1492,469.98,-4945.98,TeleShop
84896805073,268501,2018-05-11,Mens,Footwear,-3,-1492,469.98,-4945.98,TeleShop
26822716656,268504,2017-02-18,Women,Bags,-1,-576,60.48,-636.48,TeleShop
92311233441,268510,2018-07-31,Mens,Clothing,-1,-208,21.84,-229.84,e-Shop
70295802814,268513,2018-04-24,Mens,Clothing,-1,-268,28.14,-296.14,TeleShop
69716949497,268515,2016-03-14,Personal Appliances,Electronics,-5,-823,432.075,-4547.075,e-Shop
60057467456,268521,2017-11-08,Bedding and Towels,Home and kitchen,-2,-775,162.75,-1712.75,e-Shop
29926173015,268530,2018-07-13,Personal Appliances,Electronics,-1,-672,70.56,-742.56,TeleShop
6825836521,268533,2018-10-21,DIY,Books,-3,-1340,422.1,-4442.1,Brick and Mortar
60488411526,268558,2017-05-18,Personal Appliances,Electronics,-4,-385,161.7,-1701.7,Brick and Mortar
2924745336,268560,2018-01-06,Kids,Books,-2,-703,147.63,-1553.63,TeleShop
71475736451,268566,2018-09-01,Audio and video,Electronics,-2,-805,169.05,-1779.05,Brick and Mortar
31537011839,268569,2016-02-22,Women,Bags,-5,-568,298.2,-3138.2,TeleShop
31867619432,268571,2016-11-30,Kids,Clothing,-5,-418,219.45,-2309.45,TeleShop
97679699441,268579,2016-12-19,Home Decoratives,Home and kitchen,-3,-1186,373.59,-3931.59,Brick and Mortar
63050317354,268579,2017-03-21,Kids,Books,-2,-937,196.77,-2070.77,Brick and Mortar
23389571930,268582,2018-05-05,Fiction,Books,-1,-1006,105.63,-1111.63,Brick and Mortar
31011265698,268583,2017-12-22,Bedding and Towels,Home and kitchen,-3,-92,28.98,-304.98,e-Shop
75548907294,268584,2016-04-24,Electric appliances,Home and kitchen,-3,-316,99.54,-1047.54,e-Shop
38702800191,268593,2017-08-27,Women,Footwear,-3,-757,238.455,-2509.455,e-Shop
77432338024,268595,2018-05-17,Kids,Footwear,-4,-1242,521.64,-5489.64,e-Shop
81263378321,268595,2018-08-13,Mobiles,Electronics,-2,-1105,232.05,-2442.05,e-Shop
69742596220,268596,2016-08-17,Mens,Bags,-1,-1240,130.2,-1370.2,Brick and Mortar
4334078897,268598,2017-01-18,Home Decoratives,Home and kitchen,-2,-1042,218.82,-2302.82,Brick and Mortar
70719867617,268598,2017-03-23,Kids,Books,-1,-504,52.92,-556.92,e-Shop
5689574044,268600,2017-10-25,Women,Footwear,-2,-852,178.92,-1882.92,e-Shop
1274072334,268603,2016-10-12,Academic,Books,-2,-817,171.57,-1805.57,TeleShop
2836752453,268603,2018-07-26,Academic,Books,-4,-633,265.86,-2797.86,e-Shop
87965015911,268605,2016-10-08,Mens,Clothing,-5,-1357,712.425,-7497.425,Brick and Mortar
44909567396,268608,2016-04-22,DIY,Books,-5,-592,310.8,-3270.8,e-Shop
60260311386,268614,2016-09-08,Mobiles,Electronics,-2,-311,65.31,-687.31,e-Shop
69220749930,268615,2018-08-21,Mobiles,Electronics,-1,-1333,139.965,-1472.965,TeleShop
36332303449,268624,2016-01-02,Home Decoratives,Home and kitchen,-4,-295,123.9,-1303.9,Brick and Mortar
95342914991,268629,2016-08-05,Furnishing,Home and kitchen,-5,-892,468.3,-4928.3,e-Shop
156697409,268633,2017-04-25,Academic,Books,-5,-1139,597.975,-6292.975,e-Shop
12514449477,268635,2018-11-05,Home Decoratives,Home and kitchen,-5,-116,60.9,-640.9,Brick and Mortar
55117290497,268639,2016-08-16,Kids,Footwear,-4,-1096,460.32,-4844.32,Brick and Mortar
57097087448,268645,2016-07-23,Mens,Footwear,-4,-1085,455.7,-4795.7,e-Shop
97569306437,268651,2017-09-24,Mobiles,Electronics,-2,-952,199.92,-2103.92,TeleShop
66203413364,268656,2017-04-01,Furnishing,Home and kitchen,-2,-1283,269.43,-2835.43,TeleShop
37513866609,268657,2017-11-16,DIY,Books,-4,-76,31.92,-335.92,e-Shop
27884619689,268661,2017-07-02,Home Decoratives,Home and kitchen,-5,-601,315.525,-3320.525,TeleShop
74269001881,268663,2016-06-25,Personal Appliances,Electronics,-2,-1492,313.32,-3297.32,e-Shop
74269001881,268663,2016-06-29,Personal Appliances,Electronics,-2,-1492,313.32,-3297.32,e-Shop
84298959416,268663,2017-04-22,Kids,Books,-2,-321,67.41,-709.41,TeleShop
57906044883,268665,2017-05-02,Furnishing,Home and kitchen,-3,-1485,467.775,-4922.775,e-Shop
87125650,268666,2016-09-08,Women,Bags,-5,-359,188.475,-1983.475,e-Shop
12711236844,268669,2018-05-12,Bedding and Towels,Home and kitchen,-5,-1472,772.8,-8132.8,e-Shop
86729995329,268670,2017-01-14,Computers,Electronics,-3,-311,97.965,-1030.965,Brick and Mortar
89978391377,268672,2017-11-12,Bedding and Towels,Home and kitchen,-3,-159,50.085,-527.085,Brick and Mortar
61500454635,268672,2018-02-04,Mens,Footwear,-3,-660,207.9,-2187.9,TeleShop
62847416507,268674,2017-02-09,Mens,Clothing,-4,-1120,470.4,-4950.4,Brick and Mortar
46462777005,268676,2016-08-23,Computers,Electronics,-5,-1444,758.1,-7978.1,e-Shop
43474356221,268679,2017-02-23,Fiction,Books,-2,-1043,219.03,-2305.03,TeleShop
65716076029,268679,2018-02-12,Mens,Clothing,-3,-291,91.665,-964.665,e-Shop
49070823383,268683,2016-12-18,Bedding and Towels,Home and kitchen,-5,-774,406.35,-4276.35,e-Shop
4425004201,268684,2016-01-03,Furnishing,Home and kitchen,-2,-1131,237.51,-2499.51,e-Shop
73916403003,268688,2017-08-21,Furnishing,Home and kitchen,-4,-195,81.9,-861.9,e-Shop
17394995383,268690,2018-05-21,Cameras,Electronics,-3,-815,256.725,-2701.725,e-Shop
14515609708,268697,2016-12-03,Home Decoratives,Home and kitchen,-2,-81,17.01,-179.01,TeleShop
18580784925,268697,2018-10-20,Kids,Clothing,-1,-1253,131.565,-1384.565,e-Shop
85011207277,268698,2018-11-06,Kids,Footwear,-4,-570,239.4,-2519.4,e-Shop
6419159391,268700,2018-09-30,Kids,Books,-3,-1242,391.23,-4117.23,Brick and Mortar
68573993577,268701,2017-08-18,Fiction,Books,-4,-648,272.16,-2864.16,Brick and Mortar
736344248,268706,2018-06-04,Mens,Clothing,-4,-1317,553.14,-5821.14,Brick and Mortar
92685279607,268710,2016-01-06,Bedding and Towels,Home and kitchen,-1,-765,80.325,-845.325,Brick and Mortar
37361819640,268710,2016-06-25,Women,Footwear,-2,-780,163.8,-1723.8,Brick and Mortar
3914092039,268710,2017-11-02,Academic,Books,-1,-281,29.505,-310.505,Brick and Mortar
29589040218,268712,2016-09-12,Kids,Books,-4,-436,183.12,-1927.12,e-Shop
50226315492,268717,2016-03-15,Computers,Electronics,-1,-1477,155.085,-1632.085,e-Shop
18471486594,268718,2018-09-01,Fiction,Books,-3,-409,128.835,-1355.835,TeleShop
98818741996,268727,2016-05-12,Women,Footwear,-2,-476,99.96,-1051.96,Brick and Mortar
42760127896,268727,2018-02-23,Kids,Clothing,-5,-868,455.7,-4795.7,Brick and Mortar
32668528134,268729,2017-02-22,Academic,Books,-5,-486,255.15,-2685.15,e-Shop
30010342954,268735,2016-06-22,Fiction,Books,-4,-1256,527.52,-5551.52,Brick and Mortar
70043194724,268741,2016-07-02,DIY,Books,-5,-1257,659.925,-6944.925,Brick and Mortar
20775809285,268757,2018-03-13,Electric appliances,Home and kitchen,-4,-1207,506.94,-5334.94,e-Shop
69417825690,268760,2016-08-26,Fiction,Books,-2,-860,180.6,-1900.6,Brick and Mortar
30368719521,268765,2016-12-10,Kids,Books,-5,-375,196.875,-2071.875,Brick and Mortar
60180674317,268767,2016-06-27,Kids,Clothing,-5,-1458,765.45,-8055.45,Brick and Mortar
51946589837,268771,2017-04-19,Mens,Bags,-2,-962,202.02,-2126.02,Brick and Mortar
7065958073,268776,2018-12-28,Kids,Clothing,-2,-1191,250.11,-2632.11,e-Shop
11063002382,268780,2016-10-07,Kids,Footwear,-2,-1227,257.67,-2711.67,e-Shop
48365025242,268781,2018-01-17,Electric appliances,Home and kitchen,-5,-1447,759.675,-7994.675,e-Shop
34187621426,268786,2018-06-02,Women,Bags,-1,-264,27.72,-291.72,Brick and Mortar
12085231431,268796,2018-11-30,Non-fiction,Books,-4,-1271,533.82,-5617.82,Brick and Mortar
71508796789,268800,2016-05-05,Mens,Bags,-3,-816,257.04,-2705.04,e-Shop
40160825556,268800,2016-10-02,Mens,Footwear,-4,-339,142.38,-1498.38,Brick and Mortar
13108386754,268807,2016-10-25,Mobiles,Electronics,-4,-1384,581.28,-6117.28,Brick and Mortar
93586836205,268808,2018-07-28,Computers,Electronics,-4,-128,53.76,-565.76,e-Shop
73982084066,268819,2016-02-18,Mens,Clothing,-3,-198,62.37,-656.37,Brick and Mortar
22303224302,268819,2018-12-19,Non-fiction,Books,-2,-152,31.92,-335.92,Brick and Mortar
79512431721,268826,2018-09-25,Kids,Books,-4,-1295,543.9,-5723.9,TeleShop
7345732336,268829,2016-07-19,Computers,Electronics,-2,-1130,237.3,-2497.3,Brick and Mortar
31338055672,268840,2017-12-27,Cameras,Electronics,-1,-1391,146.055,-1537.055,e-Shop
42661284231,268858,2017-12-07,Computers,Electronics,-4,-1303,547.26,-5759.26,TeleShop
32182345041,268860,2017-08-30,Furnishing,Home and kitchen,-3,-1172,369.18,-3885.18,Brick and Mortar
50814709877,268860,2018-02-04,Furnishing,Home and kitchen,-4,-145,60.9,-640.9,e-Shop
25509331876,268867,2016-08-09,Electric appliances,Home and kitchen,-4,-416,174.72,-1838.72,e-Shop
25509331876,268867,2016-12-09,Electric appliances,Home and kitchen,-4,-416,174.72,-1838.72,e-Shop
30657425792,268874,2017-07-19,Furnishing,Home and kitchen,-1,-615,64.575,-679.575,Brick and Mortar
28039163447,268878,2018-04-30,Mens,Clothing,-3,-1016,320.04,-3368.04,e-Shop
88345549545,268880,2018-12-28,Audio and video,Electronics,-1,-1373,144.165,-1517.165,e-Shop
32887353269,268885,2016-02-02,Kids,Clothing,-1,-276,28.98,-304.98,Brick and Mortar
95087944640,268892,2017-09-28,Academic,Books,-3,-1401,441.315,-4644.315,e-Shop
79085001315,268899,2017-03-13,Kids,Clothing,-2,-1138,238.98,-2514.98,e-Shop
88743841801,268904,2018-08-06,Home Decoratives,Home and kitchen,-5,-683,358.575,-3773.575,TeleShop
60283225517,268905,2016-02-15,Mens,Bags,-1,-1163,122.115,-1285.115,e-Shop
71841134322,268906,2017-02-05,DIY,Books,-1,-940,98.7,-1038.7,Brick and Mortar
71841134322,268906,2017-04-05,DIY,Books,-1,-940,98.7,-1038.7,Brick and Mortar
80526764159,268915,2017-08-18,Mens,Footwear,-4,-1414,593.88,-6249.88,Brick and Mortar
63981520035,268930,2017-10-09,Computers,Electronics,-1,-1070,112.35,-1182.35,TeleShop
265535637,268931,2018-01-15,Women,Bags,-1,-236,24.78,-260.78,Brick and Mortar
96022343023,268934,2017-06-28,Women,Footwear,-5,-860,451.5,-4751.5,e-Shop
96022343023,268934,2017-06-29,Women,Footwear,-5,-860,451.5,-4751.5,e-Shop
55418525944,268936,2017-03-05,Furnishing,Home and kitchen,-3,-281,88.515,-931.515,e-Shop
63664011794,268936,2018-11-27,Kids,Clothing,-2,-672,141.12,-1485.12,e-Shop
63664011794,268936,2018-11-30,Kids,Clothing,-2,-672,141.12,-1485.12,e-Shop
98940911065,268941,2018-04-30,Electric appliances,Home and kitchen,-1,-959,100.695,-1059.695,e-Shop
44555543164,268946,2016-04-04,Non-fiction,Books,-3,-497,156.555,-1647.555,Brick and Mortar
43924884189,268946,2016-09-22,Kids,Books,-5,-168,88.2,-928.2,e-Shop
68163261990,268948,2018-03-14,Women,Bags,-1,-840,88.2,-928.2,e-Shop
68163261990,268948,2018-11-03,Women,Bags,-1,-840,88.2,-928.2,e-Shop
62759761254,268956,2016-06-02,Computers,Electronics,-1,-1306,137.13,-1443.13,Brick and Mortar
93924660540,268956,2016-07-03,Non-fiction,Books,-3,-858,270.27,-2844.27,e-Shop
6389814417,268958,2016-10-16,Kids,Footwear,-4,-84,35.28,-371.28,e-Shop
30520132742,268981,2016-11-27,Furnishing,Home and kitchen,-2,-1263,265.23,-2791.23,Brick and Mortar
68258850062,268984,2016-04-18,Mens,Bags,-1,-193,20.265,-213.265,TeleShop
46074905777,268984,2018-02-20,Kids,Clothing,-5,-87,45.675,-480.675,Brick and Mortar
33685580296,268988,2017-04-24,Women,Footwear,-2,-358,75.18,-791.18,TeleShop
45016751895,268991,2018-09-02,Home Decoratives,Home and kitchen,-1,-834,87.57,-921.57,Brick and Mortar
55032993738,268992,2017-11-22,Computers,Electronics,-5,-739,387.975,-4082.975,TeleShop
33489527082,268998,2016-03-04,Cameras,Electronics,-4,-354,148.68,-1564.68,Brick and Mortar
94034760541,269001,2018-04-30,Electric appliances,Home and kitchen,-4,-589,247.38,-2603.38,e-Shop
80598447463,269003,2016-10-16,Computers,Electronics,-5,-138,72.45,-762.45,Brick and Mortar
76147851229,269003,2017-12-15,Women,Clothing,-5,-678,355.95,-3745.95,e-Shop
23518497045,269005,2018-11-21,Mens,Clothing,-2,-1109,232.89,-2450.89,Brick and Mortar
18666557088,269010,2018-07-04,Mens,Footwear,-5,-1477,775.425,-8160.425,e-Shop
65750070935,269013,2016-10-12,Kids,Clothing,-1,-86,9.03,-95.03,TeleShop
86279256236,269015,2017-07-05,Home Decoratives,Home and kitchen,-3,-173,54.495,-573.495,e-Shop
63833750229,269016,2018-09-19,Home Decoratives,Home and kitchen,-3,-460,144.9,-1524.9,TeleShop
85419491813,269019,2018-07-16,Kids,Footwear,-2,-81,17.01,-179.01,e-Shop
72989604321,269029,2016-03-21,Mobiles,Electronics,-4,-1304,547.68,-5763.68,Brick and Mortar
91291876992,269033,2016-10-04,Kids,Clothing,-3,-764,240.66,-2532.66,Brick and Mortar
36272281788,269035,2017-10-04,Cameras,Electronics,-2,-1449,304.29,-3202.29,Brick and Mortar
75393425704,269042,2018-06-15,DIY,Books,-5,-631,331.275,-3486.275,Brick and Mortar
17680312302,269050,2018-07-06,Audio and video,Electronics,-5,-413,216.825,-2281.825,Brick and Mortar
89710459325,269055,2016-01-09,Women,Bags,-4,-283,118.86,-1250.86,Brick and Mortar
71824524516,269057,2018-06-26,Personal Appliances,Electronics,-1,-1218,127.89,-1345.89,e-Shop
44867925801,269073,2018-02-07,Personal Appliances,Electronics,-5,-1002,526.05,-5536.05,e-Shop
30413421909,269096,2017-05-25,Mens,Bags,-2,-342,71.82,-755.82,Brick and Mortar
73822234340,269104,2018-05-04,Mens,Footwear,-4,-1146,481.32,-5065.32,Brick and Mortar
9135588540,269117,2017-05-03,Home Decoratives,Home and kitchen,-4,-721,302.82,-3186.82,TeleShop
49139670795,269118,2017-08-10,Kids,Books,-4,-602,252.84,-2660.84,Brick and Mortar
95570369,269136,2016-09-26,Electric appliances,Home and kitchen,-1,-376,39.48,-415.48,e-Shop
30390047417,269139,2016-12-13,Bedding and Towels,Home and kitchen,-1,-1361,142.905,-1503.905,Brick and Mortar
81187825574,269139,2017-05-20,Electric appliances,Home and kitchen,-3,-996,313.74,-3301.74,e-Shop
46511100170,269143,2016-09-19,Mens,Bags,-4,-810,340.2,-3580.2,TeleShop
47973159517,269143,2017-06-09,Home Decoratives,Home and kitchen,-5,-822,431.55,-4541.55,e-Shop
77977648583,269150,2018-03-06,Kids,Footwear,-5,-529,277.725,-2922.725,e-Shop
79730796043,269154,2016-02-03,Bedding and Towels,Home and kitchen,-3,-848,267.12,-2811.12,Brick and Mortar
23928287638,269171,2016-02-05,Kids,Books,-3,-618,194.67,-2048.67,Brick and Mortar
8732618059,269172,2016-07-10,Kids,Clothing,-5,-1305,685.125,-7210.125,TeleShop
2032011182,269172,2016-11-21,Non-fiction,Books,-3,-1211,381.465,-4014.465,e-Shop
41646126898,269172,2018-04-27,Fiction,Books,-1,-1354,142.17,-1496.17,e-Shop
95527066631,269173,2016-07-08,Women,Clothing,-1,-1445,151.725,-1596.725,Brick and Mortar
43962341567,269181,2016-07-13,Mens,Bags,-3,-987,310.905,-3271.905,Brick and Mortar
30696616340,269182,2018-07-21,Furnishing,Home and kitchen,-2,-142,29.82,-313.82,e-Shop
52188724268,269189,2017-07-21,Women,Clothing,-4,-841,353.22,-3717.22,e-Shop
89096753757,269191,2017-07-26,DIY,Books,-1,-454,47.67,-501.67,Brick and Mortar
92474691554,269193,2018-08-06,Bedding and Towels,Home and kitchen,-2,-1056,221.76,-2333.76,e-Shop
71176929896,269201,2016-01-27,Personal Appliances,Electronics,-5,-295,154.875,-1629.875,Brick and Mortar
66191296837,269211,2017-12-16,DIY,Books,-3,-1434,451.71,-4753.71,Brick and Mortar
19872212809,269214,2018-12-07,Non-fiction,Books,-5,-399,209.475,-2204.475,Brick and Mortar
5479136053,269216,2018-06-24,Kids,Books,-2,-735,154.35,-1624.35,Brick and Mortar
5479136053,269216,2018-06-28,Kids,Books,-2,-735,154.35,-1624.35,Brick and Mortar
60304118846,269223,2017-04-25,Mobiles,Electronics,-5,-416,218.4,-2298.4,e-Shop
96280774702,269233,2016-04-06,Kids,Footwear,-4,-1459,612.78,-6448.78,Brick and Mortar
85938756856,269233,2018-03-10,Fiction,Books,-3,-837,263.655,-2774.655,Brick and Mortar
